user,degree,closeness,betweenness,load,eigenvector,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,mean_score,sum_score
DakotaEldridge_,0.0,0.0,0.0,0.0,0.0,0.0,2.9783308448661077e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918370054512271,0.0918370054512271
krisc334,0.0,0.0,0.0,0.0,0.0,0.0,2.959599204332359e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183700374835067,0.09183700374835067
HFTUYONMARS,0.0,0.0,0.0,0.0,0.0,0.0,2.9034042827311115e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183699863972143,0.09183699863972143
Alexandra__19xx,0.0,0.0,0.0,0.0,0.0,0.0,2.5100398315223803e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183696287931677,0.09183696287931677
lmalia984,0.0,0.0,0.0,0.0,0.0,0.0,2.172870301914896e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183693222754136,0.09183693222754136
itsprincessshan,0.0,0.0,0.0,0.0,0.0,0.0,2.172870301914896e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183693222754136,0.09183693222754136
Whitney72351908,0.0,0.0,0.0,0.0,0.0,0.0,1.910627334442409e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918369083872716,0.0918369083872716
budgie1976,0.0,0.0,0.0,0.0,0.0,0.0,1.8918956939086597e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183690668439519,0.09183690668439519
becauseufollow,0.0,0.0,0.0,0.0,0.0,0.0,1.8544324128411616e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183690327864236,0.09183690327864236
chaprucha,0.0,0.0,0.0,0.0,0.0,0.0,1.7045792885711687e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183688965563105,0.09183688965563105
robertaur,0.0,0.0,0.0,0.0,0.0,0.0,1.7045792885711687e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183688965563105,0.09183688965563105
gangstah_minnie,0.0,0.0,0.0,0.0,0.0,0.0,1.592189445368674e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183687943837258,0.09183687943837258
MemphisMo85,0.0,0.0,0.0,0.0,0.0,0.0,1.3486781184299356e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183685730097922,0.09183685730097922
LBerg10,0.0,0.0,0.0,0.0,0.0,0.0,1.1988249941599428e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183684367796792,0.09183684367796792
ratan_parmar,0.0,0.0,0.0,0.0,0.0,0.0,1.1613617130924447e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183684027221511,0.09183684027221511
auntiekerry,0.0,0.0,0.0,0.0,0.0,0.0,1.086435150957448e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183683346070945,0.09183683346070945
digitalclocktik,0.0,0.0,0.0,0.0,0.0,0.0,1.067703510423699e-06,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183683175783304,0.09183683175783304
Chill_Childhood,0.0,0.0,0.0,0.0,0.0,0.0,9.927769482887026e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918368249463274,0.0918368249463274
salmantamboli07,0.0,0.0,0.0,0.0,0.0,0.0,8.241921834849607e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680962043969,0.09183680962043969
CaonaboT,0.0,0.0,0.0,0.0,0.0,0.0,8.241921834849607e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680962043969,0.09183680962043969
MachinJames,0.0,0.0,0.0,0.0,0.0,0.0,7.679972618837133e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680451181045,0.09183680451181045
nniikkss,0.0,0.0,0.0,0.0,0.0,0.0,7.492656213499642e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680280893404,0.09183680280893404
Jainabhay11,0.0,0.0,0.0,0.0,0.0,0.0,7.305339808162152e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680110605762,0.09183680110605762
arunkhatri87,0.0,0.0,0.0,0.0,0.0,0.0,7.305339808162152e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183680110605762,0.09183680110605762
anshu_sg,0.0,0.0,0.0,0.0,0.0,0.0,7.11802340282466e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183679940318122,0.09183679940318122
bijit120,0.0,0.0,0.0,0.0,0.0,0.0,6.556074186812188e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183679429455198,0.09183679429455198
nerdworking_man,0.0,0.0,0.0,0.0,0.0,0.0,5.994124970799714e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183678918592274,0.09183678918592274
dgins79,0.0,0.0,0.0,0.0,0.0,0.0,5.994124970799714e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183678918592274,0.09183678918592274
truemeathead,0.0,0.0,0.0,0.0,0.0,0.0,5.806808565462223e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183678748304634,0.09183678748304634
TheBiggestApple,0.0,0.0,0.0,0.0,0.0,0.0,5.057542944112259e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183678067154068,0.09183678067154068
byesexualniall,0.0,0.0,0.0,0.0,0.0,0.0,4.3082773227622944e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183677386003503,0.09183677386003503
ramtweet12,0.0,0.0,0.0,0.0,0.0,0.0,3.55901170141233e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676704852939,0.09183676704852939
pratibhajain10,0.0,0.0,0.0,0.0,0.0,0.0,3.371695296074839e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676534565297,0.09183676534565297
NdiayeLomlaye,0.0,0.0,0.0,0.0,0.0,0.0,3.371695296074839e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676534565297,0.09183676534565297
ZionBenjamin11,0.0,0.0,0.0,0.0,0.0,0.0,3.184378890737348e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676364277656,0.09183676364277656
ankitsarda7,0.0,0.0,0.0,0.0,0.0,0.0,2.809746080062366e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676023702372,0.09183676023702372
oompa1974,0.0,0.0,0.0,0.0,0.0,0.0,2.809746080062366e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183676023702372,0.09183676023702372
wfs8000,0.0,0.0,0.0,0.0,0.0,0.0,2.2477968640498927e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918367551283945,0.0918367551283945
mary_jane_risch,0.0,0.0,0.0,0.0,0.0,0.0,2.2477968640498927e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918367551283945,0.0918367551283945
CapHaVy,0.0,0.0,0.0,0.0,0.0,0.0,2.2477968640498927e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918367551283945,0.0918367551283945
JuansePeralbo,0.0,0.0,0.0,0.0,0.0,0.0,2.2477968640498927e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0918367551283945,0.0918367551283945
ConorFerguson18,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675342551809,0.09183675342551809
chrisjh18,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675342551809,0.09183675342551809
IntegratedPaper,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675342551809,0.09183675342551809
Yommigold8,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675342551809,0.09183675342551809
ekbhartiye007,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675342551809,0.09183675342551809
xBreastMilkx,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675172264168,0.09183675172264168
Raushan15007472,0.0,0.0,0.0,0.0,0.0,0.0,1.6858476480374195e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675001976525,0.09183675001976525
cmorton1234,0.0,0.0,0.0,0.0,0.0,0.0,1.6858476480374195e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675001976525,0.09183675001976525
NitinDw73394421,0.0,0.0,0.0,0.0,0.0,0.0,1.6858476480374195e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183675001976525,0.09183675001976525
Captin_Wong,0.0,0.0,0.0,0.0,0.0,0.0,1.4985312426999285e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674831688884,0.09183674831688884
SandraMenottis,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674661401243,0.09183674661401243
Jaan_Afroz,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674661401243,0.09183674661401243
Vanshaj_Verma_,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674661401243,0.09183674661401243
LauraVannoy,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674661401243,0.09183674661401243
JPatashna,0.0,0.0,0.0,0.0,0.0,0.0,1.1238984320249464e-07,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674491113601,0.09183674491113601
J13Bree,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674320825962,0.09183674320825962
RisDelhi,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674320825962,0.09183674320825962
Trizz60045395,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674320825962,0.09183674320825962
VisCool628,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674320825962,0.09183674320825962
randytho,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674320825962,0.09183674320825962
froggameister1,0.0,0.0,0.0,0.0,0.0,0.0,7.492656213499642e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674150538321,0.09183674150538321
AnupSha62696274,0.0,0.0,0.0,0.0,0.0,0.0,7.492656213499642e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674150538321,0.09183674150538321
sickchuck,0.0,0.0,0.0,0.0,0.0,0.0,7.492656213499642e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674150538321,0.09183674150538321
rahul_sati55,0.0,0.0,0.0,0.0,0.0,0.0,7.492656213499642e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183674150538321,0.09183674150538321
Mollielouise22,0.0,0.0,0.0,0.0,0.0,0.0,5.619492160124732e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673980250678,0.09183673980250678
MsDoriya,0.0,0.0,0.0,0.0,0.0,0.0,5.619492160124732e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673980250678,0.09183673980250678
IronicaLirica,0.0,0.0,0.0,0.0,0.0,0.0,5.619492160124732e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673980250678,0.09183673980250678
Eddienu43283041,0.0,0.0,0.0,0.0,0.0,0.0,3.746328106749821e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673809963037,0.09183673809963037
Onlearningpath,0.0,0.0,0.0,0.0,0.0,0.0,3.746328106749821e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673809963037,0.09183673809963037
jennp0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673639675397,0.09183673639675397
Rakshit17349779,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673639675397,0.09183673639675397
sasha_tyndale,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673639675397,0.09183673639675397
as7hokme,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673639675397,0.09183673639675397
SureshV00545957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Sayanta64414275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
panzarella_bob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Gabriel22180319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
SunnyKu16695074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
pil_sha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
RobertPl9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Sinia29509483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Nandu_M_S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
mnhorvath1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Eric2254108708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Sameer_10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
Stephan38180557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
RakeshSheth15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
MeghaSahu1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.09183673469387754,0.09183673469387754
KelleyCabbana,0.002032520325203252,0.0,0.0,0.0,0.0,0.001793558080825172,0.0008945107620486548,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09171702325770398,0.09171702325770398
AshIeyysuxx,0.0,0.0,0.0,0.0,0.0,0.00020304431103681194,6.597283795986435e-05,0.9999999999999999,0.008333333333333333,0.0,0.0,0.0,0.0,0.09169112277112089,0.09169112277112089
StepinCafe13,0.0,0.0,0.0,0.0,0.0,0.0,3.746328106749821e-08,0.9999999999999999,0.008333333333333333,0.0,0.0,0.0,0.0,0.09166667007241948,0.09166667007241948
James_Carleton,0.0040650406504065045,0.0,0.0,0.0,0.0,0.00017597173623190367,2.077338935192776e-05,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09148591991902942,0.09148591991902942
rizwan_tahir_,0.0,0.0,0.0,0.0,0.0,3.384071850613532e-05,3.6714015446148246e-06,0.9999999999999999,0.00625,0.0,0.0,0.0,0.0,0.09148068292000461,0.09148068292000461
TicaTica918,0.0,0.0,0.0,0.0,0.0,0.0,2.0604804587124017e-07,0.9999999999999999,0.00625,0.0,0.0,0.0,0.0,0.09147729145891326,0.09147729145891326
tmp63,0.0,0.0,0.0,0.0,0.0,0.0,5.619492160124732e-08,0.9999999999999999,0.00625,0.0,0.0,0.0,0.0,0.09147727783590195,0.09147727783590195
narendrajrajput,0.002032520325203252,0.0,0.0,0.0,0.0,1.353628740245413e-05,2.6973562368598713e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09147412914868265,0.09147412914868265
_abhishek_T7,0.002032520325203252,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.0914726618772793,0.0914726618772793
Climeworks,0.0,0.0023148148148148147,0.0,0.0,1.6400219566838582e-35,0.0013400924528429589,0.00015972469883127863,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09144526957271112,0.09144526957271112
TwoFourFours,0.0,0.0,0.0,0.0,0.0,0.0008933949685619725,0.00020524258532828897,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09138775492914153,0.09138775492914153
andrew_grossett,0.0,0.0,0.0,0.0,0.0,0.00020304431103681194,1.0040159326089521e-05,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09130725010336631,0.09130725010336631
jvsrk70,0.0,0.0,0.0,0.0,0.0,0.00010152215551840597,4.476862087566036e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09129751506220658,0.09129751506220658
Iamherod,0.0,0.0,0.0,0.0,0.0,8.798586811595184e-05,3.839986309418567e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09129622659282655,0.09129622659282655
jstocks21,0.0,0.0,0.0,0.0,0.0,4.737700590858945e-05,6.406221062542194e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09129276817214887,0.09129276817214887
keilacudi,0.0,0.0,0.0,0.0,0.0,3.384071850613532e-05,1.8300812801472877e-05,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09129261892708856,0.09129261892708856
pdirubbo,0.0,0.0,0.0,0.0,0.0,2.0304431103681193e-05,2.7348195179273694e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128997326520802,0.09128997326520802
GoogleMeChris,0.0,0.0,0.0,0.0,0.0,1.353628740245413e-05,3.165647250203599e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128939714557448,0.09128939714557448
LukasTaulbee,0.0,0.0,0.0,0.0,0.0,6.768143701227065e-06,2.5662347531236277e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128872736773826,0.09128872736773826
iamrebelmade,0.0,0.0,0.0,0.0,0.0,6.768143701227065e-06,3.371695296074839e-07,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128852472544521,0.09128852472544521
x_iimaStar_x,0.0,0.0,0.0,0.0,0.0,0.0,3.6526699040810757e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128821084877914,0.09128821084877914
pallo7777,0.0,0.0,0.0,0.0,0.0,0.0,2.809746080062366e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128813421934061,0.09128813421934061
LiveZones,0.0,0.0,0.0,0.0,0.0,0.0,1.8544324128411616e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128804737264358,0.09128804737264358
skolliepops,0.0,0.0,0.0,0.0,0.0,0.0,1.5359945237674266e-06,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128801842374457,0.09128801842374457
swarajsingh735,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128789070801367,0.09128789070801367
AZCloutGodz,0.0,0.0,0.0,0.0,0.0,0.0,1.1238984320249464e-07,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128788900513723,0.09128788900513723
JerryAltschul,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128788730226084,0.09128788730226084
KP23899,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128788730226084,0.09128788730226084
AH46964879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128787878787879,0.09128787878787879
Milky_Ways_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128787878787879,0.09128787878787879
Franciscereyah1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.004166666666666667,0.0,0.0,0.0,0.0,0.09128787878787879,0.09128787878787879
lucho_walker,0.0,0.0,0.0,0.0,0.0,6.091329331104358e-05,6.6684640300146816e-06,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09110462864460676,0.09110462864460676
mackenziewayne,0.0,0.0,0.0,0.0,0.0,4.0608862207362386e-05,6.556074186812188e-07,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09110223616390539,0.09110223616390539
Manoj_kat,0.0,0.0,0.0,0.0,0.0,6.768143701227065e-06,2.3227234261848892e-05,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09110121170102695,0.09110121170102695
thedavidnoel,0.0,0.0,0.0,0.0,0.0,6.768143701227065e-06,1.5547261643011759e-06,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09109924147301808,0.09109924147301808
ankitagrawal619,0.0,0.0,0.0,0.0,0.0,0.0,8.241921834849607e-07,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09109855977504698,0.09109855977504698
JustLovely922,0.0,0.0,0.0,0.0,0.0,0.0,6.181441376137204e-07,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09109854104340644,0.09109854104340644
BiscuitsJohn,0.0,0.0,0.0,0.0,0.0,0.0,2.809746080062366e-07,0.9999999999999999,0.0020833333333333333,0.0,0.0,0.0,0.0,0.09109851039163103,0.09109851039163103
tmmenon,0.002032520325203252,0.5005793742757821,0.0,0.0,0.1373678358509545,0.00012182658662208716,3.7444549426964465e-05,0.030612244897959183,0.05416666666666667,0.0,0.0,0.0,0.0,0.06590162846841953,0.06590162846841953
miraculous017,0.002032520325203252,0.5005793742757821,0.0,0.0,0.1373678358509545,6.768143701227065e-06,5.9753933302659645e-05,0.02040816326530612,0.05416666666666667,0.0,0.0,0.0,0.0,0.06496555295099243,0.06496555295099243
manekari,0.0040650406504065045,0.5005793742757821,0.0034853921066119943,0.0034853921066119943,0.1373678358509545,0.00023688502954294726,1.3580439386968103e-05,0.030612244897959183,0.03125,0.0,0.0,0.0,0.0,0.06464506775975057,0.06464506775975057
matdel69,0.0,0.5017367801327339,0.0,0.0,0.1373678358509545,0.0,1.8731640533749106e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.058100421337757176,0.058100421337757176
Uber,0.04878048780487805,0.3477582650759734,0.0,0.0,0.07547169811320759,0.029847513722411356,0.019737080071038623,0.02040816326530612,0.05416666666666667,0.0,0.0,0.0,0.0,0.05419726133813471,0.05419726133813471
backofmyhonda,0.0,0.0,0.0,0.0,0.0,3.384071850613532e-05,9.515673391144545e-06,0.11224489795918366,0.010416666666666666,0.0,0.0,0.0,0.0,0.011154992819795238,0.011154992819795238
Frobnosticator,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-07,0.11224489795918366,0.010416666666666666,0.0,0.0,0.0,0.0,0.011151068358386878,0.011151068358386878
santosh59031968,0.0,0.0,0.0,0.0,0.0,0.0,1.3112148373624374e-07,0.11224489795918366,0.010416666666666666,0.0,0.0,0.0,0.0,0.011151063249757643,0.011151063249757643
BijuNathChoudh1,0.0,0.0,0.0,0.0,0.0,0.0,1.8731640533749106e-08,0.11224489795918366,0.010416666666666666,0.0,0.0,0.0,0.0,0.01115105303249917,0.01115105303249917
Deekshikoppa,0.0060975609756097554,0.0,0.0,0.0,0.0,1.353628740245413e-05,6.631000748947184e-06,0.11224489795918366,0.0020833333333333333,0.0,0.0,0.0,0.0,0.010949632686934378,0.010949632686934378
JabStrategy,0.0,0.0,0.0,0.0,0.0,0.00016243544882944954,6.350026140940947e-06,0.11224489795918366,0.0020833333333333333,0.0,0.0,0.0,0.0,0.010408819706135218,0.010408819706135218
crliew,0.0,0.0,0.0,0.0,0.0,6.768143701227065e-06,4.870226538774768e-07,0.11224489795918366,0.0020833333333333333,0.0,0.0,0.0,0.0,0.010394135132624736,0.010394135132624736
alberteje66,0.0,0.0,0.0,0.0,0.0,7.44495807134977e-05,1.0733230025838238e-05,0.0510204081632653,0.05416666666666667,0.0,0.0,0.0,0.0,0.009570205240061027,0.009570205240061027
jatinbkumar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510204081632653,0.05416666666666667,0.0,0.0,0.0,0.0,0.009562461348175634,0.009562461348175634
OCpatriot123,0.0,0.0,0.0,0.0,0.0,1.353628740245413e-05,2.4182547929070097e-05,0.030612244897959183,0.05416666666666667,0.0,0.0,0.0,0.0,0.007710602763632488,0.007710602763632488
Thisisreallysil,0.0,0.0,0.0,0.0,0.0,0.0,9.365820266874553e-08,0.030612244897959183,0.05416666666666667,0.0,0.0,0.0,0.0,0.007707182292984411,0.007707182292984411
MacheTatty,0.0,0.0,0.0,0.0,0.0,0.0,3.746328106749821e-08,0.030612244897959183,0.05416666666666667,0.0,0.0,0.0,0.0,0.007707177184355174,0.007707177184355174
ssswirly,0.0,0.0,0.0,0.0,0.0,0.0,1.6483843669699213e-06,0.0510204081632653,0.03125,0.0,0.0,0.0,0.0,0.00747927786796657,0.00747927786796657
UberUKsupport,0.0,0.0023148148148148147,0.0,0.0,1.6400219566838582e-35,0.0003857841909699427,0.0005005281667023099,0.02040816326530612,0.05416666666666667,0.0,0.0,0.0,0.0,0.0070705415549508965,0.0070705415549508965
Bolt__fx,0.002032520325203252,0.0,0.0,0.0,0.0,6.768143701227065e-06,4.3082773227622944e-07,0.02040816326530612,0.05416666666666667,0.0,0.0,0.0,0.0,0.006964959020782687,0.006964959020782687
omars81,0.0,0.0,0.0,0.0,0.0,0.0001895080236343578,1.088308315010823e-05,0.02040816326530612,0.05416666666666667,0.0,0.0,0.0,0.0,0.00679774736715975,0.00679774736715975
